,,N7125B,"CABINETS, STORAGE"
,,N7125BC,"CABINETS, STORAGE, TAPES, CASSETTES AND FILMSTRIPS"
,,N7125D,"LOCKER, BOX, PERSONAL EQUIPMENT"
,,N7125H,"RACK, STORAGE"
,,N7125HA,"RACK, STORAGE, LOADED PALLET, STEEL"
,,N7125HC,"RACK, STORAGE, METAL"
,,N7125K,"SHELVING, STORAGE AND DISPLAY"
,,N7125KB,"SHELVING, STORAGE AND DISPLAY, MOBILE, METAL"
,,N7125KC,"SHELVING, STORAGE AND DISPLAY, MOBILE, WOOD"
,,N7125KD,"SHELVING, STORAGE AND DISPLAY, MODULAR, STEEL"
,,N7125KF,"SHELVING, STORAGE AND DISPLAY, STEEL, COMMERCIAL"
,,N7125KH,"SHELVING, STORAGE AND DISPLAY, WOOD"
,,N7125MA,"CABINETS, SECURITY, FLAMMABLE AND COMBUSTIBLE LIQUIDS"
,,N7125MB,"CABINETS, SECURITY, BULK STORAGE, SPEC SSC/SES 110,DSS QPL"
,7195 Miscellaneous Furniture and Fixtures,N7195,Miscellaneous Furniture and Fixtures
,,N7195B,"COSTUMER, WEARING APPAREL"
,,N7195D,"FURNITURE, AUDITORIUM SEATING"
,,N7195DA,"Furniture, Non-Residential, Outdoor"
,,N7195E,"FURNITURE, LIBRARY"
,,N7195F,"PARTITION, FREE-STANDING"
,,N7195FE,INTERCONNECTING PANELS AND SUPPORTING COMPONENTS (EXCEPT SPEC).
,,N7195FEB,"PARTITION, SCREEN SYSTEMS, ELECTRIFIED PANELS, CSA APPROVED"
,,N7195FEC,"INTERCONNECTING PANELS AND SUPPORTED COMPONENTS, CAN/CGSB-44.220 SEE CGSB - QPL"
,,N7195G,"PLANT, DECORATIVE, TROPICAL"
,,N7195GA,"PLANT, DECORATIVE, TROPICAL, ARTIFICIAL"
,,N7195GD,"Plant, Flowering, Artificial"
,,N7195J,"RACK, WEARING APPAREL"
,,N7195L,"TABLE, WORK"
,,N7195LA,"TABLE, WORK, BENCH TYPE, METAL"
,,N7195LE,"TABLE, DESKTOP, FOR MICROCOMPUTERS, PRINTERS, TERMINALS, ETC."
,,N7195NJ,VISUAL DISPLAY BOARD
,,N7195Q,"CUSTOM METALWORK, MISCELLANEOUS FURNITURE AND FIXTURES"
,,N7195SD,"SEATS, AIRPORT, TANDEM"
,,N7195TA,QUEUING SYSTEMS
,,N7195U,PLANTERS
,7210 Household Furnishings,N7210,Household Furnishings
,,N7210JD,"MATTRESS, BED, FOAM (79/02)"
,,N7210JG,"MATTRESS, BED, INNER SPRING, FIRE RETARDANT TICKING"
,,N7210MC,"PAD, MATTRESS, QUILTED"
,,N7210P,"PILLOW, BED"
,,N7210PB,"PILLOW, BED SYNTHETIC, FIBRE EXCEPT POLYFOAM"
,,N7210QB,"SHEETS AND PILLOWCASES, BED"
,,N7210T,TOWEL
,,N7210TA,"TOWEL, BATH/HAND"
,,N7210TAA,"TOWEL, BATH/HAND, COTTON (79/2)"
72 Household and Commercial Furnishings and Appliances,7220 Floor Coverings,N7220,Floor Coverings
,,N7220DC,RUGS
,,N7220DD,CARPET
,"7230 Draperies, Awnings and Shades",N7230,"Draperies, Awnings and Shades"
,,N7230A,"BLIND, WINDOW"
,,N7230B,Awnings
,,N7230E,"Draperies/Curtains, Cloth-Supply and Installation (Including Hardware)"
,7240 Household and Commercial Utility Containers,N7240,Household and Commercial Utility Containers
,,N7240F,WASTE RECEPTACLES
,,N7240H,"Container, Recycling"
,7290 Miscellaneous Household and Commercial Furnishings and Appliances,N7290,"Household and Commercial Furnishings and Appliances, Miscellaneous"
,,N7290J,MISCELLANEOUS HOUSEHOLD AND COMMERCIAL APPLIANCES
73 Food Preparation and Serving Equipment,"7310 Food Cooking, Baking and Serving Equipment",N7310,"Food, Cooking, Baking and Serving Equipment"
,,N7310Q,RANGES
,7320 Kitchen Equipment and Appliances,N7320,Kitchen Equipment and Appliances
,,N7320N,"KITCHEN EQUIPMENT AND APPLIANCES, N.E.S."
,7330 Kitchen Hand Tools and Utensils,N7330,Kitchen Hand Tools and Utensils
,7340 Cutlery and Flatware,N7340,Cutlery and Flatware
,7350 Tableware,N7350,Tableware
,"7360 Sets, Kits and Outfits: Food Preparation and Serving",N7360,"Sets, Kits and Outfits, Food Preparation and Serving"
"74 Office Machines, Text Processing Systems and Visible Record Equipment",7420 Accounting and Calculating Machines,N7420,Accounting and Calculating Machines
,,N7430,Typewriters and Office Type Composing Machines
,7435 Office Information System Equipment,N7435,Office Information System Equipment
,,N7450BA,"RECORDER REPRODUCER, SOUND, AUDIO VISUAL AND OFFICE TYPE        INCLUDING DEDICATED RELATED ACCESSORIES"
,,N7460,Visible Record Equipment
,7490 Miscellaneous Office Machines,N7490,Miscellaneous Office Machines
,,N7490K,EMBOSSING MACHINES
,,N7490KA,"EMBOSSING MACHINES, ADDRESS PLATE"
,,N7490P,"LAMINATING MACHINE, OFFICE TYPE"
,,N7490QBE,"MAIL PROCESSING SYSTEM (INCLUDES AUTOMATIC EXTRACTOR, ORIENTOR  AND ENVELOPE OPENER)"
,,N7490QC,"MAILING MACHINE, ELECTRIC"
,,N7490QE,FOLDING/INSERTING EQUIPMENT - MAIL ROOM
,,N7490R,PAPER SHREDDING MACHINE (OFFICE TYPE) NOT SECURITY APPROVED
,,N7490T,POSTAGE METER
,,N7490WA,STENCIL CUTTING MACHINES
,,N7490WD,OFFICE EQUIPMENT (PARTS ONLY)
75 Office Supplies and Devices,7510 Office Supplies,N7510,Office Supplies
,7520 Office Devices and Accessories,N7520,Office Devices and Accessories
,,N7520WE,FINGERPRINT IDENTIFICATION KIT
,7530 Stationery and Record Forms,N7530,Stationery and Record Forms
,,N7530G,"Certificate, Retirement or Award"
,,N7530MB,"Paper - Copying, Bond, White for Photocopies, Printers, Fax and General Purpose"
,,N7530MW,"PAPER, CHART, PLOTTER"
,,N7530X,Envelopes
,,N7540,Standard Forms
"76 Books, Maps, and Other Publications",7610 Books and Pamphlets,N7610,Books and Pamphlets
,,N7610D,BOOKS (PRINTING PRODUCTS PUBLICATIONS)
,,N7630,Newspapers and Periodicals
,"7640 Maps, Atlases, Charts and Globes",N7640,"Maps, Atlases, Charts and Globes"
,,N7641,"Aeronautical Maps, Charts and Geodetic Products"
,,N7642,"Hydrographic Maps, Charts and Geodetic Products"
,,N7643,"Topographic Maps, Charts and Geodetic Products"
,,N7644,"Digital Maps, Charts and Geodetic Products"
,7650 Drawings and Specifications,N7650,Drawings and Specifications
,,N7660,Sheet and Book Music
,7690 Miscellaneous Printed Matter,N7690,Miscellaneous Printed Matter
"77 Musical Instruments, Phonographs, and Home-Type Radios",,N7700,"Musical Instruments, Phonographs and Home-Type Radios"
,,N7710,Musical Instruments
,,N7720,Musical Instrument Parts and Accessories
,,N7730,"Phonographs, Radios and Televison Sets, Home Type"
,,N7735,"Parts and Accessories of Phonographs, Radio, and Television Sets: Home Type"
,,N7740,Phonograph Records
78 Recreational and Athletic Equipment,,N7810,Athletic and Sporting Equipment
,,N7810B,SWIMMING POOL EQUIPMENT
,,N7810C,CAMPING EQUIPMENT
,,N7810X,SCOREBOARDS
,,N7820,"Games, Toys and Wheeled Goods"
,,N7830,Recreational and Gymnastic Equipment
,,N7830A,Gymnasium Equipment
,,N7830B,"Mats, Gymnasium"
,,N7830C,Playground Equipment
,,N7830E,THEATRICAL EQUIPMENT AND SUPPLIES
,,N7830H,"Racks, Bicycle"
,,N7830J,"VEHICLE, SURFACE MAINTENANCE, ICE, SELF-PROPELLED, RIDE-ON"
,,N7830K,Swimming Pools and Hot Tubs (Spas)
79 Cleaning Equipment and Supplies,,N7910,Floor Polishers and Vacuum Cleaning Equipment
,"7920 Brooms, Brushes, Mops and Sponges",N7920,"Brooms, Brushes, Mops and Sponges"
,,N7920BL,"BRUSH, CLEANING, TOOLS AND PARTS, NYLON BRISTLES"
,7930 Cleaning and Polishing Compounds and Preparations,N7930,Cleaning and Polishing Compounds and Preparations
,,N7930A,"ABSORBENT MATERIAL, OIL AND WATER"
,,N7930D,CLEANING AND POLISHING COMPOUND
,,N7930E,"DETERGENT, GENERAL PURPOSE"
,,N7930G,DISHWASHING COMPOUND
,,N7930J,LAUNDRY SUPPLIES (N.E.S.)
,,N7930S,SWEEPING COMPOUND
"80 Brushes, Paints, Sealers, and Adhesives","8010 Paints, Dopes, Varnishes and Related Products",N8010,"Paints, Dopes, Varnishes and Related Products"
,,N8010A,"Aerosols, Paint Lacquer, etc"
,,N8010BC,"ALUMINUM PIGMENT FOR PAINT, POWDER"
,,N8010DE,"Coatings, Epoxy"
,,N8010DF,"COATINGS, FIRE RETARDANT"
,,N8010DG,"COATINGS, INORGANIC ZINC"
,,N8010DH,"COATINGS, INTERNAL, FOR FRESH WATER STORAGE TANK"
,,N8010DJ,"COATINGS, POLYURETHANE"
,,N8010DLB,"COATING SYSTEM, POLYURETHANE FOR AEROSPACE APPLICATION"
,,N8010DMC,PAINT ANTIFOULING ABLATIVE LONG HULL COATING FOR SHIPS BOTTOMS FOR ALUMINUM STEEL FIBREGLASS WOOD AND CEMENT BOATS
,,N8010F,Enamels
,,N8010FH,"Paint, Powder, Polyester Enamel"
,,N8010J,Lacquer
,,N8010L,"MARKING MATERIAL, BLACK, QUICK DRYING (PAINT    STENCIL)"
,,N8010M,Paint
,,N8010N,Paint Remover
,,N8010V,Varnish
,8020 Paint and Artists Brushes,N8020,Paint and Artists' Brushes
,,N8020B,"BRUSH, PAINT"
,8030 Preservative and Sealing Compounds,N8030,Preservative and Sealing Compounds
,,N8030AB,"COATINGS, PROTECTIVE"
,,N8030AC,"COATING SYSTEM, BRIDGING, STRIPPABLE, SPRAYABLE"
,,N8030B,COATING COMPOUND
,,N8030CA,"COMPOUND, CAULKING, OIL BASE"
,,N8030CB,"COMPOUND, CURING AND SEALING CONCRETE"
,,N8030CK,"COMPOUND, REPAIR, PLASTIC, CERAMIC FILLED AND/OR METALLIZED"
,,N8030CM,"COMPOUND, ANTISEIZE"
,,N8030D,CORROSION PREVENTIVE COMPOUND
,,N8030E,PRESERVATIVE COATING
,,N8030F,PRESERVATIVE COMPOUND
,,N8030G,PUTTY
,,N8030H,SEALING COMPOUND
,,N8030HA,"SEALING COMPOUND, BATTERY, AIRCRAFT"
,,N8030HG,"SEALING COMPOUND, ALL PURPOSE"
,,N8030HMA,"SEALING COMPOUND, JET-FUEL-RESISTANT"
,8040 Adhesives,N8040,Adhesives
,,N8040AC,"ADHESIVE, GLUE"
"81 Containers, Packaging, and Packing Supplies",8105 Bags and Sacks,N8105,Bags and Sacks
,,N8105C,"BAG, TEXTILE"
,,N8105D,"BAG, AIRSICKNESS"
,,N8105EC,"BAG, PAPER, MULTIWALL"
,,N8105F,"BAG, PLASTIC"
,,N8105H,"BAG, SAND"
,,N8105JA,"ENVELOPES, PACKAGING, GRAIN TYPE"
,,N8105M,"SACK, SHIPPING, CUSHIONED"
,,N8105Q,"BAG, FOOD PRODUCTS"
,,N8105R,"Bags and Liners, Plastic, Degradable"
,8110 Drums and Cans,N8110,Drums and Cans
,,N8110B,"Tubes, Mailing and Filing"
,,N8110C,"Drums, Kegs, Barrels, Wooden"
,,N8110D,"DRUMS, SHIPPING AND STORAGE"
,"8115 Boxes, Cartons and Crates",N8115,"Boxes, Cartons and Crates"
,,N8115A,"BOX, SHIPPING"
,,N8115AD,"BOX, SHIPPING, WOOD"
,,N8115B,BOXES PAPERBOARD
,,N8115D,"BOX, PLASTIC"
,,N8115M,"CRATES, WOOD"
,8120 Commercial and Industrial Gas Cylinders,N8120,Commercial and Industrial Gas Cylinders
,,N8120B,"CYLINDERS, COMPRESSED GASES (EMPTY)"
,8125 Bottles and Jars,N8125,Bottles and Jars
,8130 Reels and Spools,N8130,Reels and Spools
,,N8130A,REELS AND SPOOLS (N.E.S.)
,8135 Packaging and Packing Bulk Materials,N8135,Packaging and Packing Bulk Materials
,,N8135AB,"ALUMINUM FOIL, COMMERCIAL PACKAGING"
,,N8135B,BARRIER MATERIAL
,,N8135C,"CUSHIONING MATERIAL, PACKAGING"
,,N8135CF,"CUSHIONING MATERIAL, PACKAGING, POLYSTYRENE, POLYURETHANE OR    POLYETHYLENE FOAM"
,,N8135E,"FIBERBOARD, SOLID, HARD PRESSED"
,,N8135H,"LINER, CASE, WATERPROOF, CGSB 43-GP-10547"
,,N8135JE,"PAPER, WRAPPING (PACKAGING)"
,,N8135K,"PLASTIC SHEET/TUBING, PLASTIC (PACKAGING)"
,,N8135L,PLASTIC FILM
,,N8135N,"SEAL, STRAPPING AND PACKAGING"
,,N8135P,STRAPPING (PACKAGING)
,,N8135Q,TAG
,,N8135R,TAPE (PACKAGING)
,,N8135V,"WRAPPER, COIN, TUBULAR"
,"8140 Ammunition and Nuclear Ordnance Boxes, Packages and Special Containers",N8140,"Ammunition and Nuclear Ordnance Boxes, Packages and Special Containers"
,,N8140A,"AMMUNITION BOXES, PACKAGES AND SPECIAL CONTAINERS"
,8145 Specialized Shipping and Storage Containers,N8145,Specialized Shipping and Storage Containers
,,N8145A,"SHIPPING CONTAINERS, FOOD, BULK, INSULATED PLASTIC CONSTRUCTION"
,,N8145B,"SPECIALIZED SHIPPING AND STORAGE CONTAINERS, WOOD, PLASTIC OR   METAL (N.E.S)"
,,N8145C,"CASE, SHIPPING WITH MOULDED FOAM INSERTS"
,,N8145D,"CONTAINER, SHIPPING, FIBREBOARD, PALLETIZED"
,,N8145F,"CONTAINER, STEEL, SHIPPING AND STORAGE, FOR DRUMS CONTAINING PCB AND OTHER DANGEROUS GOODS"
,,N8145G,"Specialized Containers, Flood Barrier"
,,N8150,Freight Containers
,,N8150A,"Containers, Freight"
"83 Textiles, Leather, Furs, Apparel and Shoe Findings, Tents and Flags",8305 Textile Fabrics,N8305,Textile Fabrics
,,N8305BE,"CLOTH, BROADCLOTH"
,,N8305BN,"CLOTH, COTTON"
,,N8305GLA,"COTTON AND POLYESTER/COTTON BLENDS, EXCEPT SHIRTING"
,,N8305K,"CLOTH, UPHOLSTERY"
,,N8305LD,"CLOTH, COATED, POLY VINYL CHLORIDE ONLY"
,,N8305U,"CLOTH, DUCK COTTON POLYESTER, SPUN CORE"
,8310 Yarn and Thread,N8310,Yarn and Thread
,8315 Notions and Apparel Fittings,N8315,Notions and Apparel Findings
,8320 Padding and Stuffing Material,N8320,Padding and Stuffing Materials
,,N8320A,UPHOLSTERY SUPPLIES
,,N8325,Fur Materials
,8330 Leather,N8330,Leather
,8335 Shoe Fittings and Soling Materials,N8335,SHOE FINDINGS AND SOLING MATERIALS
,8340 Tents and Tarpaulins,N8340,Tents and Tarpaulins
,,N8340F,"TARPAULIN, CANVAS AND PROTECTIVE COVERS, REINFORCED FABRICS"
,,N8340G,TENTS
,,N8340GBA,"TENTS, MILITARY, CANVAS SECTIONS"
,,N8340GC,"TENTS, MODULAR, FIELD SERVICE"
,8345 Flags and Pennants,N8345,Flags and Pennants
,,N8345FAA,FLAGPOLE ALUMINIUM
"84 Clothing, Individual Equipment, and Insignia","8405 Outerwear, Mens",N8405,Outerwear
,,N8405A,Beret
,,N8405C,"Cap (Except Clothing, Special Purpose)"
,,N8405L,Jackets/Trousers/Coveralls/Slacks/Shorts
,,N8405LFA,"Trousers, Slacks, Shorts, Work, Excluding Athletic or Undershorts"
,"8410 Outerwear, Womens",N8410,"Outerwear, Women's"
,"8415 Clothing, Special Purpose",N8415,"Clothing, Special Purpose"
,,N8415L,"GLOVES (CLOTHING, SPECIAL PURPOSE)"
,,N8415NA,"HELMETS, CRASH"
,,N8415UEA,"Swimwear, Trunks and Swimsuits, Men's and Women's"
,"8420 Underwear and Nightwear, Mens",N8420,"Underwear and Nightwear, Men's"
,,N8425,"Underwear and Nightwear, Women's"
,8430 Footwear Mens,N8430,"Footwear, Men's"
,,N8430A,"Boots, Combat"
,,N8430XA,"Boots, Safety"
,,N8435,"Footwear, Women's"
,"8440 Hosiery, Handwear and Clothing Accessories, Mens",N8440,"Hosiery, Handwear and Clothing Accessories, Men's"
,"8445 Hosiery, Handwear and Clothing Accessories, Womens",N8445,"Hosiery, Handwear and Clothing Accessories, Women's"
,,N8450,Children's and Infant's Apparel and Accessories
,8455 Badges and Insignia,N8455,Badges and Insignia
,,N8455ACB,"BADGE, IDENTIFICATION, LAMINATED PLASTIC, WITH ENGRAVED  LETTERING"
,8460 Luggage,N8460,Luggage
,,N8460R,"Case, Attaché (security only)"
,8465 Individual Equipment,N8465,Individual Equipment
,,N8465S,CLIMBING EQUIPMENT SET
,,N8465V,SKIS
,,N8465ZA,"Eyeglasses,Combat"
,,N8465ZB,"SUNGLASSES,BALLISTIC PROTECTIVE"
,"8470 Armor, Personal",N8470,"Armor, Personal"
,,N8470A,Helmets (personal armour)
,,N8470FA,"Suit (incl.helmet), Ordnance, Bomb Disposal"
,8475 Specialized Flight Clothing and Accessories,N8475,Specialized Flight Clothing and Accessories
,,N8475B,"SUIT, FLYERS (SPECIALIZED FLIGHT CLOTHING)"
85 Toiletries,"8510 Perfume, Toilet Preparations and Powders",N8510,"Perfumes, Toilet Preparations and Powders"
,,N8510D,"Deodorant, Personal"
,,N8510F,"Sunburn Preventive Preparation, Non-Medicated"
,"8520 Toilet Soap, Shaving Preparations and Dentifrice",N8520,"Toilet Soap, Shaving Preparations, and Dentifrices"
,8530 Personal Toiletry Articles,N8530,Personal Toiletry Articles
,,N8530D,"RAZOR, SAFETY/BLADE, SAFETY RAZOR"
,,N8530F,"PACK, PERSONAL TOILETRY ARTICLES"
,8540 Toiletry Paper Products,N8540,Toiletry Paper Products
,,N8540C,"PAPER, TOILET"
87 Agricultural Supplies,,N8710,Forage and Feed
,,N8710A,"Forage and Feed, Animals"
,,N8710B,"Fish, Food"
,8720 Fertilizers,N8720,Fertilizers
,,N8730,Seeds and Nursery Stock
88 Live Animals,,N8810,"Live Animals, Raised for Food"
,,N8820,"Live Animals, Not Raised for Food"
,,N8820A,"ANIMALS, LIVE, LABORATORY"
,,N8820B,LIVE CHICKS
89 Subsistence,"8905 Meat, Poultry and Fish",N8905,"Meat, Poultry and Fish (replaced by gsin N8905Z)"
,,N8905Z,"Meat, Poultry and Fish"
,,N8905ZA,Fish
,8910 Dairy Foods and Eggs,N8910,Dairy Foods and Eggs (replaced by gsin N8910Z)
,,N8910BB,"Milk, Skim, Dry (replaced by gsin N8920ZC)"
,,N8910D,"Eggs, Fresh (replaced by gsin N8910ZD)"
,,N8910Z,Dairy
,,N8910ZA,Cheese
,,N8910ZD,Eggs
,8915 Fruits and Vegetables,N8915,Fruits and Vegetables (replaced by gsin N8915Z)
,,N8915B,"Fruits and Vegetables, Fresh, Except Dietetic (replaced by gsin N8915Z)"
,,N8915Z,Fruits and Vegetables
,,N8915ZFJ,"Juice, Concentrate"
,8920 Bakery and Cereal Products,N8920,Bakery and Cereal Products (replaced by gsin N8920Z)
,,N8920C,"Groceries, Miscellaneous (replaced by gsin N8920ZC)"
,,N8920J,Bread and Rolls (replaced by gsin N8920ZJ)
,,N8920K,Cakes and Plum Pudding (replaced by gsin N8920ZK)
,,N8920Z,Bakery Products
,,N8920ZC,"Groceries, Miscellaneous"
,,N8920ZJ,Bread and Rolls
,,N8920ZK,"Bakery, Specialties, Not Elsewhere Specified"
,"8925 Sugar, Confectionery, and Nuts",,
,"8930 Jams, Jellies and Preserves",,
,8935 Soups and Bouillon,,
,8940 Special Dietary Foods and Food Specialty Preparations,N8940,Special Dietary Foods and Food Speciality Preparations (replaced by gsin N8940Z)
,,N8940G,Potato chips (replaced by gsin N8920ZG)
,,N8940Z,Special Dietary Foods and Food Specialty Preparations
,,N8940ZG,Potato Chips
,,N8940ZP,"Kosher, Foods"
,8945 Food Oil and Fats,,
,8950 Condiments and Related Products,,
,"8955 Coffee, Tea and Cocoa",N8955,"Coffee, Tea and Cocoa"
,,N8955A,Coffee (replaced by gsin N8955ZA)
,,N8955ZA,Coffee
,"8960 Beverages, Nonalcoholic",N8960,"Beverages, Non-Alcoholic (replaced by gsin N8960Z)"
,,N8960E,"Water, Potable, Bottled (replaced by gsin N8960ZC)"
,,N8960F,"Water, Potable, Bulk (replaced by gsin N8960ZF)"
,,N8960Z,Soft Drinks
,,N8960ZA,Beverage Base Assortments (nonalcoholic)
,,N8960ZC,"Water, Bottled Drinking"
,,N8965ZA,"Beverages, Alcoholic"
,8970 Composite Food Packages,N8970,Composite Food Packages
,,N8970B,"Lunches, Boxed (replaced by gsin N8970ZB)"
,,N8970ZB,"Lunches, Boxed"
,,N8975,Tobacco Products
"91 Fuels, Lubricants, Oils, and Waxes","9110 Fuels, Solid",N9110,"Fuels, Solid"
,,N9110C,"Wood, Heating Purposes"
,"9130 Liquid Propellants and Fuels, Petroleum Base",N9130,"Liquid Propellants and Fuels, Petroleum Base"
,,N9130D,Lighting Naphtha
,,N9130E,Aviation Fuel
,,N9130GG,Natural Gas
,,N9130U,"Gasoline, Automotive, Unleaded"
,"9135 Liquid Propellants Fuels and Oxidizers, Chemical Base",N9135,"Liquid Propellant Fuels and Oxidizers, Chemical Base"
,9140 Fuel Oils,N9140,Middle Distillate Fuels
,,N9140A,"Fuel Oil, Heating"
,,N9140C,"Diesel Fuel, Automotive"
,,N9140G,Marine Fuel
,,N9140L,Kerosene
,,N9140M,Biodiesel Fuels
,"9150 Oil and Grease: Cutting, Lubricating and Hydraulic",N9150,"Oils and Greases, Cutting, Lubricating, and Hydraulic"
,,N9150A,"Hydraulic Fluid, Automatic Transmission, C-2/C-3, Dextron ll and Type F"
,,N9150C,Cutting Fluid
,,N9150D,"Fog Oil, Summer Grade"
,,N9150E,Grease
,,N9150EB,GREASE AUTOMOTIVE AND ARTILLERY
,,N9150EF,"GREASE, WIRE ROPE"
,,N9150EG,"GREASE, AIRCRAFT AND INSTRUMENT HIGH TEMPERATURE"
,,N9150EQ,"GREASE, BALL AND ROLLER BEARING"
,,N9150F,Hydraulic Fluid
,,N9150FA,"HYDRAULIC FLUID, FIRE RESISTANT"
,,N9150FC,"HYDRAULIC FLUID, PETROLEUM"
,,N9150FD,"HYDRAULIC FLUID, AUTOMATIC TRANSMISSION, SYNTHETIC"
,,N9150FE,"HYDRAULIC FLUID, PETROLEUM BASE FOR PRESERVATION AND TESTING"
,,N9150G,Lubricant and Lubricating Oil
,,N9150GA,Lubricant
,,N9150GAC,LUBRICANT
,,N9150GAH,"LUBRICANT, WIRE AND CABLE PULLING"
,,N9150GAR,"LUBRICANT, CLEANER AND PRESERVATIVE FOR WEAPONS AND WEAPON SYSTEMS"
,,N9150GB,"Lubricant Oil, Aircraft"
,,N9150GBB,"LUBRICATING OIL, AIRCRAFT TURBINE ENGINE, SYNTHETIC BASE"
,,N9150GF,"Lubricating Oil, Engine"
,,N9150GFD,"LUBRICATING OIL, ENGINE, NAVAL, DIESEL, SEVERE CONDITIONS"
,,N9150GFF,"LUBRICATING OIL, ENGINE, NON-DETERGENT"
,,N9150GG,"Lubricating Oil, Gear"
,,N9150GGC,"LUBRICATING OIL, GEAR, MULTIPURPOSE GRADES 75, 80 AND 90"
,,N9150GGE,"Lubricating Oil, Synthetic 75W90"
,,N9150GH,"Lubricating Oil, Instrument"
,,N9150GP,"LUBRICATING OIL, WEAPONS, SEMI-FLUID"
,,N9150GR,"LUBRICATING OIL, AIR COMPRESSOR, 90500-1"
,,N9150L00,Oil and Grease (N.E.S.)
,,N9150T,Lubricating Oil
,,N9150U,"Lubricating Oil, Vacuum Pump"
,"9160 Miscellaneous Waxes, Oils and Fats",N9160,"Miscellaneous Waxes, Oils and Fats"
,,N9160C,"Wax, Ski"
,,N9160F,"INSULATING OIL, ELECTRICAL CSA-C50-76"
93 Nonmetallic Fabricated Materials,9310 Paper and Paperboard,N9310,Paper and Paperboard
,9320 Rubber Fabricated Materials,N9320,Rubber Fabricated Materials
,,N9320A,EXTRUDED RUBBER PRODUCTS
,,N9320B,FABRICATED RUBBER PRODUCTS (N.E.S)
,,N9320C,RUBBER SHEETS
,,N9320CB,"RUBBER SHEETS, REINFORCED, SOUND ABSORBING"
,,N9320F,"MOULDINGS, RUBBER"
,9330 Plastics Fabricated Materials,N9330,"Plastics, Fabricated Materials"
,,N9330A,PLASTIC SHEETS
,,N9330AA,"PLASTIC SHEETS, RIGID"
,,N9330AAA,"PLASTIC SHEETS, RIGID, ACRYLIC BASE"
,,N9330AAC,"PLASTIC SHEETS, RIGID, POLYETHYLENE"
,,N9330AAG,"PLASTIC SHEETS, RIGID, TEFLON"
,,N9330AAK,"PLASTIC SHEETS, RIGID, POLYCARBONATE"
,,N9330AAL,"PLASTIC SHEETS, RIGID, PLEXIGLASS"
,,N9330AB,PLASTIC SHEETS (FILM) ROLLS
,,N9330ABA,"PLASTIC SHEETS (FILM) POLYVINYL, ROLLS"
,,N9330ABB,"PLASTIC SHEETS (FILM) POLYETHYLENE, ROLLS"
,,N9330ABC,"PLASTIC SHEETS (FILM) POLYURETHANE, ROLLS"
,,N9330ABD,PLASTIC SHEETS (FILM) POLYESTER (MYLAR) ROLLS
,,N9330ABE,"PLASTIC SHEET (FILM) PRESSURE SENSITIVE ADHESIVE COATED, ROLLS  (EXCEPT SEALING TYPE)"
,,N9330ABG,"PLASTIC SHEETS (FILM) POLYESTER, REFLECTIVE, SUN CONTROL FOR  WINDOWS AND GLASS DOORS"
,,N9330ABH,"PLASTIC SHEETS (FILM) VINYL CHLORIDE-VINYL ACETATE COPOLYMER,   ROLLS"
,,N9330E,"PLASTIC MATERIALS, FIBER GLASS REINFORCED"
,,N9330F,"PLASTIC EXTRUSIONS, ALL TYPES"
,,N9330G,"PLASTICS FABRICATED MATERIALS, N.E.S."
,,N9330H,"WINDOW, PLASTIC FRAMED OR SASH WITH GLASS PANE"
,,N9330J,"WINDOW, PLASTIC FRAMED OR SASH WITH PLASTIC PANE"
,,N9330M,"FOAM, POLYURETHANE"
,,N9330P,"TAPE, BARRICADE WARNING, PLASTIC"
,,N9330Q,Glass Security Film
,9340 Glass Fabricated Materials,N9340,Glass Fabricated Materials
,,N9340A,GLASS LININGS AND FABRICATION (CUSTOM)
,,N9340D,"Glass, Window (Plate and Sheet)"
,,N9340E,"Glass, Building, Various Types, Except Window"
,9350 Refractors and Fire Surfacing Materials,N9350,Refractories and Fire Surfacing Materials
,,N9350A,"BRICKS, INSULATING AND REFRACTORY"
,,N9350B,"MORTAR, REFRACTORY"
,,N9350BB,"MORTAR, REFRACTORY, HEAT SETTING, CAN/CGSB-10.6-92"
,9390 Miscellaneous Fabricated Nonmetallic Materials,N9390,Miscellaneous Fabricated Nonmetallic Material
,,N9390E,"CORK, SHEETS"
,,N9390G,REFLECTIVE SHEETING
94 Nonmetallic Crude Materials,9410 Crude Grades of Plant Material,N9410,Crude Grade of Plant Materials
,"9420 Fibers: Vegetable, Animal and Synthetic",N9420,"Fibers Vegetable, Animal and Synthetic"
,"9430 Miscellaneous Crude Animal Products, Inedible",N9430,"Miscellaneous Crude Animal Products, Inedible"
,,N9440,Miscellaneous Crude Agricultural and Forestry Products
,"9450 Nonmetallic Scrap, Except Textile",N9450,"Nonmetallic Scrap, Except Textile"
"95 Metal Bars, Sheets, and Shapes","9505 Wire, Non-Electrical, Iron and Steel",N9505,"Wire, Nonelectrical"
,,N9505CB,"WIRE, STAINLESS STEEL, (NONELECTRICAL)"
,,N9505CC,"WIRE, GALVANIZED STEEL, (NONELECTRICAL)"
,"9510 Bars and Rods, Iron and Steel",N9510,Bars and Rods
,,N9510A,Metal Bar (steel)
,,N9510B,"Metal Rod/Bar, Stainless Steel"
,,N9510CA,"Metal Rod, Drill Rod (tool steel)"
,"9515 Plate, Sheet, Strip and Foil: Iron and Steel",N9515,"Plate, Sheet, Strip, Foil and Leaf"
,,N9515A,"STEEL PLATES, SHEETS AND STRIPS"
